comment,token
11:00 아 진짜 이번에 효진언니 브이로그는 코미디빅리그 보는거 같다 진짜 텐션 미쳤어 내배꼽 어떡해 책임져,"['진짜', '이번', '효진', '브이', '로그', '코미디빅리그', '진짜', '텐션', '배꼽']"
사랑하지 않을 수가 없어 효진님 그대는 나의 댄싱퀸,"['사랑', '수가', '효진', '그대', '나', '댄싱퀸']"
아니 춤 배우는거 진짠줄 알고 진지하게 보고있다가 아뭐지웃기려고 춘거가지금 혼란 스럽다고요 ,"['춤', '진', '알', '웃기', '려고', '지금', '혼란']"
11:30 효진쓰 웃기려구 춤추는거에요,"['효진', '구']"
아 어뜩해  혼자 보기 아까워서 있다 엄마랑 같이 보께욬힝 조효진 쥬타 ,"['혼자', '보기', '엄마', '보께욬힝', '조효진', '쥬타']"
16:37 구르프보고 구루마라고 하는 사람 처음 본다곸,"['프', '보고', '루마', '사람', '처음', '본다곸']"
아미치겠네새벽에 깨서 영상 보는데신랑 옆에서 자는데 웃음 참아야 하는데어깨 들썩이면서 흐느끼고 있어요효진님 깡 대단합니다♀️🧡,"['아미', '새벽', '영상', '신랑', '옆', '웃음', '어깨', '흐느끼', '효진', '깡']"
11:35 여기는 지인짜,['지인']
진짜 뷰티유튜바 아니고 개그유투바 아니냐며,"['진짜', '뷰티', '유', '튜바', '개그', '유투', '바']"
13:48 양말 뒷꿈치마저 신경쓰지 않고 훅 올려시는 효진님,"['양말', '꿈치', '신경', '훅', '효진']"
아나진짴언닠아 인스타 보고 이거 봤는뎈누가 구취햇냐깨웃긴뎈언니 사랑해욬열심히 한댘  눈물나옼,"['아나진짴언닠', '인스타', '보고', '거', '봤는뎈누', '구취', '햇', '깨', '뎈', '사랑', '욬', '한댘', '옼']"
안희 나 깡인 줄 알았는데 진짜 깡이자넠이 언니도 이제 1일1깡인가(흐뭇),"['나', '깡', '줄', '진짜', '깡이자넠', '언니', '이제', '깡']"
12:00 왜저랰,['왜저랰']
30:42 에스페로솤넘기여우심 ,"['에스페로', '솤', '여우', '심']"
11:42 앜,['앜']
13:35 아니 양말 뒷부분 어디까지 가는데요종아리까지 신는거 반칙아니냐구욬,"['양말', '부분', '어디', '종아리', '반칙', '욬']"
2:36 언니랑 여사님 온도차이 뭐죠 무슨일이죠 여사님은 여름에신데 언니는 한겨울,"['언니', '여사', '온도', '차이', '뭐', '일이', '여사', '여름', '언니', '한겨울']"
이제 구독자 이름 “여러분”이냐면써도대체 영상에 여러분 몇 번 나오는지 아는 여러분춤 텐션 거의 저랑 맞먹는데오,"['이제', '독자', '이름', '여러분', '대체', '영상', '여러분', '몇', '번', '여러분', '춤', '텐션', '거의', '저']"
아 유투브 보면서 이렇게 웃어본적 진심  처음임 ,"['유투브', '본적', '진심', '처음', '임']"
12:26 언니 박수치는 원숭이 인형같아요  귀엽습니다 아주❤❤,"['언니', '박수', '원숭이', '인형', '아주']"
아   춤  진짜 배우는줄 알았어 아아 ,"['춤', '진짜', '아아']"
아닠회사 점심시간에 효진님 춤 추는 영상 보는뎈점심시간 끝나고 일할 때 계속 떠오를 것 같아요월요일인데 감사합니닼,"['아닠', '회사', '점심시간', '효진', '춤', '영상', '뎈', '점심시간', '일', '때', '계속', '것', '월요일', '닼']"
조있그브 진짜 미쳤어요 아니 왜 집에있는 자체가 재밌냐구요,"['브', '진짜', '왜', '집', '자체']"
손주분 영상통화인줄 아신 부모님 넘 웃겨욬 달고나 커피 완전 우유랑 섞어서 먹어야해욬 전 갠적으로 1:1:1 비율이 젤 맛있더라구요 더위사냥 맛 근데 달고나 커피 처음부터 손으로 하면 힘드니깐 전자레인지에 10-20초 돌리고 손으로 믹스하면 그나마 빨리 만들어져요,"['손', '분', '영상통화', '줄', '부모님', '웃겨욬', '달고나', '커피', '완전', '우유', '욬', '전', '갠', '비율', '젤', '더위', '사냥', '맛', '달고나', '커피', '처음', '손', '전자레인지', '손', '믹스']"
하 진짜 미쳤나봐 이언니 진짜 미쳤나봨이 말 반복하면서 봤다구욬쿠,"['진짜', '이언', '진짜', '봨', '말', '반복', '욬쿠']"
26:27 시리켜지잖아  아 웃겨 ,['시리']
z아 미치겟어 진자,['진자']
10:34 언니 이런 스타일 춤 좋아하시면NCT 127 - 영웅 들어보시면 언니랑 찰떡일듯 ,"['언니', '스타일', '춤', '영웅', '보시', '언니', '찰떡']"
언니야 이로케 영상 잘 올려주면 징챠 고마워요 김효진언니,"['언니', '이로', '케', '영상', '징챠', '김효진']"
어머님 모자이크가 예전보다는 옅어졌네요 괜찮으신가요 얼굴에 모자이크가 안 되는 부분들도 있네요,"['어머님', '모자이크', '예전', '가요', '얼굴', '모자이크', '안', '부분']"
아 현웃 터지네 진짴 근데 조파파님 말하시는거 보면 성격 정말 좋아보여요 홍여사님과 오래오래 건강하시길,"['웃', '진짴', '파파', '말', '성격', '정말', '홍', '여사', '오래오래']"
12:20 아닠우롱니 춤신춤왕 접선중이냐고욬,"['아닠우롱', '춤', '접선', '고욬']"
12:55 진짜 ヲヲヲヲヲヲヲヲヲ 킬링포인틐,"['진짜', '킬링', '포', '틐']"
15:00 언니양말 뒷꿈치같 왜 저기까지 올라간거에욬 귀여워용,"['언니', '양말', '꿈치', '왜', '저기', '욬']"
12:03 탈출한고릴라 혹은 복학왕,"['탈출', '고릴라', '복학']"
오늘 일찍 일어난 이유가 있나봐요 언니의 브이로그를 보라고 딱 눈이 뜨였나봐요❤아침부터 언니 영상보고 즐겁게() 행복하게 하루를 시작해봅니다,"['오늘', '일찍', '이유', '언니', '브이', '로그', '보라', '눈', '아침', '언니', '영상', '보고', '하루', '시작']"
12:32 언니 진지하다 언니 졸라 멋찌다,"['언니', '언니', '졸라', '멋찌']"
아낰이 언니 진짜 매력 쩔엌귀여워 죽겠넹 ,"['아낰', '언니', '진짜', '매력', '쩔엌', '죽겠넹']"
댓글 먼저 달구 감상 들어갑니다아아,"['댓글', '먼저', '달구', '감상', '아아']"
7:33 너무 귀여워서 돌려봤어요♡모듀들 집에서 이겨냅시다,"['듀', '집']"
언니 제발 잠옷 하울 해주세여 다흑 잠옷 너무 이쁜데 집수니 취저,"['언니', '제발', '잠옷', '하울', '잠옷', '집수', '취저']"
언니 본지 어언 2년이 넘었는데 첨 댓달아요사회적 거리두기를 하면서 언니 영상 과거 추억팔이 중이에요 흑흑 언니는 편집하느라 영상 하나 올리기 너무 힘드신거알아요 너무 고마워요 이런 시기에에♥︎ 스릉흔드그으 즈 흐 즌♥︎,"['언니', '댓', '사회', '거리', '두기', '언니', '영상', '과거', '추억', '팔이', '중이', '언니', '편집', '영상', '하나', '리기', '시기', '스릉흔드그으', '흐', '즌']"
아 어깡 만들고 모자 쓰신거 웹툰 조의영역에 초록머리 부녀회장  닮았어요   죄송해요  큐  사랑합니다 효진님 ,"['어깡', '모자', '웹툰', '조의', '영역', '초록', '머리', '부녀회', '큐', '사랑', '효진']"
30:45 혹시 에스프레소 말씀하시는 건가욬조파파님,"['혹시', '에스프레소', '말씀', '건가', '욬', '파파']"
12:56 좀비투혼 ,"['좀비', '투혼']"
세상에 일어나자마자 언니 영상이 똭 신나고 행복하게 아침을 보낼 수 있겠어요언니 춤추는거 처음인데 비 슨생님 능가하셨다믄서 장악력포스 뭔일이야 그리고 줌바도 엄청 잘하시는거 아닌가 언니여드름 피부에다가 민감성 피부인데 마몽드 바로 사러갑니닷 영업당했어요조바리스타 조파파님 3000번 저으신거 리스펙 1000번 젓기도 힘이 드는데,"['세상', '언니', '영상', '똭', '아침', '수', '언니', '처음', '비', '슨생님', '능가', '장악', '포스', '일이', '줌바', '언니', '여드름', '피부', '민감', '피부', '마몽드', '바로', '갑', '닷', '영업', '요조', '바리스타', '파파', '번', '저', '리', '스펙', '번', '힘']"
이 언닠 하루종일 집에 있어도 안 심심하겠닼 아니 비 무슨 일이얔,"['이', '언닠', '하루', '종일', '집', '안', '닼', '비', '무슨', '얔']"
14:10 음악 뭔뎈동물농장같아,"['음악', '뎈', '동물농장']"
아 정말 오늘도 엄청 웃엇네욬 효진님 댄스는 뭔가 삘이 가득하니 잘 추는듯하면서 왤캐 웃긴거죠🤣🤣🤣,"['정말', '오늘', '웃엇네욬', '효진', '댄스', '뭔가', '삘', '캐']"
15:26 달라 달라랑 달라,"['달라', '달라', '달라']"
아니  언니 깡팸이었냐고,"['언니', '깡팸']"
개웃다  진짜 나 원래 효진언니 팬이긴한데 너무 웃겨서 더 팬한다규,"['개', '진짜', '나', '원래', '효진', '팬', '더', '팬', '규']"
16:14 언니 저 정말 놀랬잖아요  공포영화 재질 뭐냐면써 ,"['언니', '저', '정말', '공포영화', '재질', '뭐', '면']"
17:00 뒷꿈 칰어디있어욬,"['꿈', '칰어디있어욬']"
앜 댓글 잘 안다는데   너무 웃겨서 달아아요 흑흐흑 웃다가 눈물남 앞으로 1브이로그1춤 해주세욬,"['앜', '댓글', '흑흐흑', '앞', '브이', '로그', '춤', '욬']"
 아 edm 빠지신게 진지한데 너무 귀여우셔 ,[]
아 언니보면서 웃다가 잇몸이 다 말라버렸어 ,"['언니', '잇몸']"
댄서 조효진님 시작하기 전에 순간 농담인지 진담인지 구분이 안돼서집콕이 너무 유익한데용❤,"['댄서', '조효진', '시작', '전', '순간', '농담', '진담', '구분', '집콕']"
아진짴 춤추는거 개웃겨요 진짜 이런말 조금 그런데 개웃뎌요  아낰 진지한모습 왤캐 웃기짘 아나 ,"['아진짴', '개', '진짜', '말', '조금', '요', '아낰', '모습', '캐', '웃기', '짘', '아']"
앜 저 방금 언니 잠옷 정보 여쭤볼라 했는데 바로 언니가 말해줬어욬,"['앜', '저', '방금', '언니', '잠옷', '정보', '볼라', '바로', '언니', '말', '욬']"
 아니 이 언니 파워풀한 노래에 꽂혔다고 하셔서 뭐 하바나 이디엠 했는데 비님의깡이라니 밥 먹다 광대 올리고 갑니다,"['이', '언니', '파워', '풀', '노래', '뭐', '하바나', '디엠', '비', '깡', '밥', '광대']"
과거여행    겁나공감됨   집청소  십분하다 사진 나오믄   두시간동안 보는 ,"['과거', '여행', '공감', '집', '청소', '십분', '사진', '시간', '동안']"
브이로그 원탑효진온니 메이크업영상도 원탑이지만 브이로그도 많이많이많이 올려주세용 >- 에너지 뒤집어지게 충전되는 너낌,"['브이', '로그', '탑', '효진', '온', '메이크업', '영상', '탑', '브이', '로그', '에너지', '충전', '낌']"
4:21 아 이미지야바위계속 웃고있어요,"['이미지', '야바위', '계속']"
요즘 브이로그 자주 올라와서 너무 좋아여 같은 집수니로써 누워서 볼게 떨어지는데 효진님 조있그브 뜨는거보고 개이득♥️♥️,"['요즘', '브이', '로그', '자주', '집수', '로써', '볼', '효진', '브', '보고', '개이득']"
하 진짜  ෆ 부산사는데 왜 한번도 마주칠 수 없는지 의문이라면써 암튼 언니 진짜 내가 제일 사랑해   🤍🤍🤍,"['진짜', '부산', '왜', '한번', '수', '의문', '라면', '언니', '진짜', '내', '제일', '사랑']"
아 이언니진짜 미챳너무 좋아요 아 ❤️ 싸랑해요 ❤️❤️,"['언니', '진짜', '미챳너무', '싸랑']"
12:20 언니가 여자인지 다시 한 번 의심했어,"['언니', '여자', '다시', '번', '의심']"
11:39 영성 베스트 웃음퍼인틐쿠,"['영성', '베스트', '웃음', '퍼인틐쿠']"
진짴 비밀알랴준담서 잠옷 스윽 보여주는데매력넘쳐쥬거,"['진짴', '비밀', '준담', '잠옷', '스윽', '매력', '쥬거']"
아언닠 앞으로 알라딘수건 싸는법도 한번 공개해쥬셔요❤️❤️,"['아언닠', '앞', '알라딘', '수건', '법도', '한번', '공개', '쥬셔']"
실례되는 질문일 수있는데 혹시 이사 하셨나요 집 배경이 바꼈네용,"['실례', '질문', '일', '수', '혹시', '이사', '집', '배경', '바', '용']"
15:29 양말 뒤꿈치 뭔데,"['양말', '뒤꿈치', '데']"
아 아버님이랑 말투가 너무 똑디 ,"['아버님', '말투', '똑디']"
아니 이번 브이로그 진짜 웃겨 죽겠네,"['이번', '브이', '로그', '진짜', '죽겠네']"
어디서 많이 듣던 노래지 했는데비노래 깡이였엌넘 웃겨요이사간집이 무슨 리조트같아요랜선집들이 영상 찍어주세요,"['노래', '비노', '깡이였엌넘', '이사', '집', '무슨', '리조트', '랜', '선집', '영상']"
언니 줌바댄스나더 추고싶다음악없이 운동하는거 싫었는데 줌바댄스 에어로빅이 았었구나 저는 그냥 핑계였어요❣,"['언니', '줌바', '댄스', '음악', '운동', '줌바', '댄스', '에어로빅', '았었구', '저', '그냥', '핑계']"
효진님 지지난 브이로그부터인가 계속 신경쓰여서 여쭤봐요 어머님 성함 '은수'님 아니신가요 자막에 계속 '은숙'님으로 나와서요 T0T,"['효진', '브이', '부터', '계속', '신경', '어머님', '성함', '은수', '가요', '자막', '계속', '은숙', '님']"
와낰 진짜 이언니 미치겠다 사랑해요 효진언니 난 진짜 효진언니뿐 ,"['와낰', '진짜', '이언', '사랑', '효진', '난', '진짜', '효진', '언니']"
아 춤 진짴너무 진지해요혼자 계속 웃음 조있그브가 더 기다려지긴합니다만 어머님이 열이 많으신가 보네요 ^^ 재밌는 가족들,"['춤', '진짴너무', '혼자', '계속', '웃음', '브', '더', '어머님', '열', '신가', '가족']"
분명 집콕 브이로그 인데 왜 이렇게 웃긴거져 진짜 이 언니  사랑해여1,"['분명', '집콕', '브이', '로그', '왜', '진짜', '이', '언니', '사랑']"
아 진짜 춤추는거 개웃겨 ,"['진짜', '개']"
아 왜이렇게 사랑스럽냐,['왜']
크집에서만 찍는데 우째 이래 재밌을꽄,"['집', '꽄']"
썸네일만 보아도 재밌을거 같음 ,"['썸네일', '보아']"
이렇게 브이로그 자주 나와서 너무 좋습니당  효진님 브이로그 자주 올려주세요오 ,"['브이', '로그', '자주', '습', '효진', '브이', '로그', '자주', '오']"
언니 너무 좋아혀픂,"['언니', '픂']"
마지 생각도 못한 메로나  여사님 넘나 귀여우신 것,"['마', '생각', '못', '메로나', '여사', '것']"
아닠이번에 브이로그 역대급이네욬 11:40 부터 13:00 까지 계속 빵터짐유,"['아닠이번', '브이', '로그', '역대', '욬', '부터', '계속', '유']"
아니 댄스 뭔데 왜 진지해여,"['댄스', '데', '왜']"
효진님 우리집근처로 오신거였냐구살벌한 언덕보고 아라찌 진챠 조있그브만 기다려요,"['효진', '우리', '집', '근처', '살벌', '언덕', '보고', '찌', '진챠', '브']"
효진언니 브이로그는 언제나 옳타❤ 방학에 심심했는데 효진언니 브이로그보고 버팁니닷🤭,"['효진', '브이', '로그', '타', '방학', '효진', '브이', '로그', '보고', '닷']"
이 언니 클럽안가는 이유 춤을 저렇게춰야해서네 이 언니를 품기엔 한국클럽은 스테이지가 너무작아,"['이', '언니', '클럽', '이유', '춤', '이', '언니', '한국', '클럽', '스테이지']"
편집자님 클럽 좀 다녀보신듯저 스모그 효과랑 레이저 빼박 클럽 일렉존 분위기얔영상 보면서 레알 클럽 느껴보긴 처음,"['편집자', '클럽', '좀', '스모그', '효과', '레이저', '빼박', '클럽', '렉존', '분위기', '얔', '영상', '레알', '클럽', '처음']"
